PSR %CPU
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 35.3
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.4
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 35.4
  3  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 35.4
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 35.4
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 35.4
  3  0.6
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 35.4
  0  0.6
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.5
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  1 35.5
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  1 35.4
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  3 35.5
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  1 35.5
  0  0.6
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  3 35.5
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  1 35.5
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  3 35.5
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 35.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 35.5
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 35.6
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 35.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 35.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 35.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 35.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 35.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 35.6
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 35.6
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 35.7
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 35.7
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 35.7
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 35.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.7
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.8
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.8
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.8
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 35.8
  0  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 35.8
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.8
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.8
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.8
  3  0.7
  0  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.9
  3  0.7
  0  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 35.9
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.9
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.9
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 35.9
  1  0.7
  0  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  3 35.9
  1  0.7
  0  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  3 36.0
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.0
  1  0.7
  0  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.0
  1  0.7
  0  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.0
  1  0.7
  0  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 36.0
  1  0.7
  0  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.0
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.1
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.0
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 36.1
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.1
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.1
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 36.1
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.1
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.2
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 36.2
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.2
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.2
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.1
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 36.2
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.2
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.2
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.3
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.3
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  1 36.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  3 36.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  3 36.3
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  1 36.3
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.3
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.4
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.4
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.5
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.4
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  1 36.5
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.5
  3  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 36.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  1 36.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 36.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  3  0.6
PSR %CPU
  3 36.5
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 36.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 36.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  1 36.6
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  3 36.6
  1  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 36.6
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.6
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.6
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 36.6
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  3 36.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  1 36.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 36.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  3 36.7
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 36.7
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 36.7
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 36.7
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 36.8
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 36.7
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 36.7
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 36.8
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 36.8
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 36.8
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 36.8
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 36.8
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 36.8
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  2 36.8
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  2 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 36.9
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 36.9
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.0
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  0  0.0
  1  0.7
  0  0.6
PSR %CPU
  0 37.0
  1  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  1  0.7
  0  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  1  0.7
  0  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.0
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.0
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  1  0.7
  0  0.6
PSR %CPU
  0 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  0  0.0
  1  0.7
  1  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.0
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  2  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 37.0
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.0
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  2  0.6
PSR %CPU
  0 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  0 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  0  0.6
PSR %CPU
  2 37.1
  2  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  2  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.1
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.1
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  0  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  0  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  1  0.7
  1  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  0 37.2
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  0 37.3
  0  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  2  0.7
  1  0.6
PSR %CPU
  0 37.2
  1  0.7
  1  0.0
  2  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 37.2
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  0 37.3
  1  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  0  0.7
  1  0.6
PSR %CPU
  2 37.2
  0  0.7
  1  0.0
  1  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  1  0.6
PSR %CPU
  0 37.3
  0  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 37.3
  3  0.7
  1  0.0
  3  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  3  0.6
PSR %CPU
  2 37.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
  2  0.0
  3  0.7
  0  0.6
PSR %CPU
  0 37.3
  3  0.7
  1  0.0
  0  0.6
  3  0.0
  0  0.0
